"iso","aboveground_biomass_loss__Mg","treecover_loss__ha","aboveground_co2_emissions__Mg","treecover_loss__year"
"BOL",79914206.12338908,463194.47137485526,146509377.8928801,2017
"BRA",822355419.6874659,4519833.171433771,1507651602.7603512,2017
"BRB",2352.56199841741,15.814096749303033,4313.030330431917,2017
"BRN",266086.8924832943,944.7101789179776,487825.9695527061,2017
"BTN",486078.2925326341,1972.2443787212173,891143.5363098291,2017
"BWA",73.23224971700265,1.1571796534006653,134.2591244811715,2017
"CAF",11167085.450624777,63910.177588088,20472989.99281209,2017
"CAN",211354561.2417823,2559736.0398633135,387483362.2766012,2017
"CHE",491228.5516054859,2542.4148509894126,900585.6779433907,2017
"CHL",27106232.991717376,214837.48092775262,49694760.48481519,2017
"CHN",104952368.4372752,644239.3395882018,192412675.46833786,2017
"CIV",44873025.70158959,357273.02215792856,82267213.78624755,2017
"CMR",38495804.42956254,187281.05196284666,70575641.45419797,2017
"COD",318646809.0717749,1467956.6575778397,584185816.631587,2017
"COG",12700345.24387051,63874.77359254951,23283966.280429266,2017
"COL",89515867.0226871,424870.283947908,164112422.8749264,2017
"COM",59680.755082827454,307.9432150459239,109414.71765185034,2017
"CRI",4356511.14773333,22095.55522014487,7986937.104177773,2017
"CUB",8268508.539299287,76813.80059414676,15158932.322048677,2017
"CUW",54.61189064347391,0.8274102558929758,100.12179951303548,2017
"CYM",5967.563901120302,73.62158437147349,10940.533818720558,2017
"CYP",45707.51132331127,437.2696527840481,83797.1040927373,2017
"CZE",5306599.752368939,26511.92283065585,9728766.212676391,2017
"DEU",6133185.372515652,33000.278681545045,11244173.182945363,2017
"DMA",5733550.430069214,23291.209868463804,10511509.121793555,2017
"DNK",443919.3336727078,4360.353965592468,813852.1117332976,2017
"DOM",4318641.06586213,27062.925092587833,7917508.62074724,2017
"DZA",5448346.973332314,45978.55509640218,9988636.117775917,2017
"ECU",18751388.696863074,71107.75580191248,34377545.944248974,2017
"EGY",4556.5819093063565,58.430383589154246,8353.733500394985,2017
"ESP",13303399.05462129,98458.9769612877,24389564.933472365,2017
"EST",3706004.3688234063,38856.657234292725,6794341.34284291,2017
"ETH",5844310.38949573,35403.5058271183,10714569.04740884,2017
"FIN",24163681.358466055,336198.6682048923,44300082.49052108,2017
"FJI",648387.2387238087,3091.618999217361,1188709.937660316,2017
"FRA",11831635.02415115,69249.04325344598,21691330.877610445,2017
"GAB",9142005.090301823,38643.85552321286,16760342.665553369,2017
"GBR",3679362.1210772507,23041.725849351315,6745497.221974962,2017
"GEO",33694.13108283062,207.89816537639865,61772.57365185617,2017
"GHA",14660041.185824446,115285.96497551796,26876742.174011476,2017
"GIN",28489286.615634684,231588.02093249385,52230358.79533027,2017
"GLP",9964.203474042642,60.452950359764145,18267.70636907818,2017
"GMB",651.0640941065905,8.093337744221259,1193.6175058620825,2017
"GNB",1909040.7502521342,16436.50458230589,3499908.042128913,2017
"GNQ",3008432.511697718,11937.945930302229,5515459.6047791485,2017
"GRC",821161.171061631,8906.940785318855,1505462.1469463229,2017
"GRD",4709.6602139561965,28.152717553849488,8634.377058919694,2017
"GTM",13447217.687074125,79731.60581808402,24653232.426302567,2017
"GUF",1233005.4401010354,4144.336964557682,2260509.973518565,2017
"GUY",5284907.927000565,19433.66403044242,9688997.866167702,2017
"HKG",14577.889543598641,91.72549676439189,26726.130829930844,2017
"HND",20286321.856258474,113473.73292354499,37191590.069807194,2017
"HRV",927597.0419393495,5846.534455798626,1700594.5768888078,2017
"HTI",820387.8363441236,5498.831192214659,1504044.3666308932,2017
"HUN",1890990.988351938,14108.816914518418,3466816.811978553,2017
"IDN",278966241.9707637,1300719.375903738,511438110.27973294,2017
"IMN",2505.696117705672,18.11718344127409,4593.776215793731,2017
"IND",39802963.36436288,189420.96590027236,72972099.50133196,2017
"IRL",1053344.9284415785,6128.753455843608,1931132.3688095608,2017
"IRN",11471.862407699682,109.91407509003923,21031.74774744941,2017
"IRQ",94.22623885110576,0.9834451819595796,172.74810456036056,2017
"ISR",9011.412364237964,99.54904099364975,16520.9226677696,2017
"ITA",4004167.924948963,34095.34985295555,7340974.529073099,2017
"JAM",401172.67637685424,2200.0546005562596,735483.2400242324,2017
"JEY",185.77364857403242,1.4683109673545172,340.585022385726,2017
"JOR",93.2239000095368,0.9805254550802394,170.91048335081746,2017
"JPN",8371957.245869575,47612.459795268194,15348588.284094218,2017
"KAZ",113810.610932982,975.1769845816088,208652.78671046701,2017
"KEN",3403739.526193211,22163.388146004472,6240189.131354218,2017
"KGZ",6254.763178582903,55.75207340807198,11467.065827401988,2017
"KHM",27424926.012681212,118333.26745054046,50279031.02324886,2017
"KNA",473.5671375984632,3.678442645135508,868.2064189305158,2017
"KOR",2292636.923660611,20758.712223349696,4203167.693377788,2017
"LAO",70150102.83660972,349136.6257270422,128608521.86711779,2017
"LBN",27984.638916110845,288.2091885433048,51305.17134620322,2017
"LBR",32728061.47194488,203292.03508461936,60001446.031898946,2017
"LBY",915.697955881921,10.452949380413797,1678.7795857835215,2017
"LCA",16748.961279852705,83.55703969967406,30706.42901306329,2017
"LIE",876.3316168976341,4.057775238384094,1606.6079643123285,2017
"LKA",2035502.6506447918,13066.098394565228,3731754.8595154523,2017
"LSO",735.6793126663201,7.805554621455647,1348.74540655492,2017
"LTU",2910964.2312463224,25803.69264478305,5336767.757284922,2017
"LUX",86691.57594881252,412.66653662551005,158934.5559061563,2017
"LVA",4946636.285637184,47085.22203948609,9068833.190334838,2017
"MAC",,3.998465319336848,,2017
"MAF",414.0514637851534,4.1742089333059695,759.0943502727811,2017
"MAR",255607.02594647344,2366.567118586505,468612.880901868,2017
"MDA",113764.01847508382,1092.3795400824904,208567.36720432033,2017
"MDG",89762550.3938972,510356.85613728524,164564675.72214484,2017
"MEX",40515714.53031443,298787.53805946937,74278809.97224313,2017
"MKD",168954.55200059083,1144.6141966696064,309750.01200108323,2017
"MLI",39546.60601015166,331.98500583249984,72502.11101861138,2017
"MLT",12.51926275346717,0.1251926625108436,22.951981714689815,2017
"MMR",73487179.77264549,341844.6955261555,134726496.24985003,2017
"MNE",161237.40805905004,1268.971619631821,295601.9147749251,2017
"MNG",2139071.267338477,25238.398893885817,3921630.6567872055,2017
"MOZ",48948654.68331077,359011.1368018581,89739200.25273639,2017
"MSR",31.715689913197153,0.14751483680556815,58.145431507528116,2017
"MTQ",18371.749594115536,115.69333389233925,33681.54092254516,2017
"MWI",2140402.685839632,15307.6940799947,3924071.5907059927,2017
"MYS",114670030.83733073,483416.10861357464,210228389.8684398,2017
"MYT",9004.291925987696,44.36385521612039,16507.86853097744,2017
"NAM",120.22470242639037,1.8335843917785952,220.41195444838235,2017
"NCL",179353.70454503046,1159.7805694712918,328815.1249992224,2017
"NGA",20526790.074255858,171045.4466235833,37632448.46946906,2017
"NIC",47173598.72999311,211681.25405391373,86484931.00498733,2017
"NLD",200131.29428685302,1333.202915522134,366907.37285923044,2017
"NOR",5038854.210394856,57916.603684435795,9237899.385723904,2017
"NPL",616429.7065262601,2394.08393242029,1130121.1286314768,2017
"NZL",13113767.411966313,74883.51550068294,24041906.921938226,2017
"PAK",26380.227070619403,190.24674115928408,48363.74962946891,2017
"PAN",6371552.56969397,30878.791876191848,11681179.711105606,2017
"PER",73018107.33693492,303280.5196975299,133866530.11771405,2017
"PHL",24360676.91171315,114280.59778671556,44661241.004807465,2017
"PNG",34250719.846257344,117509.48395822165,62792986.3848051,2017
"POL",12289365.640874216,96251.75379674735,22530503.674936056,2017
"PRI",12495215.368996296,56205.3506629881,22907894.843159866,2017
"PRK",942635.2909723999,8522.73836844242,1728164.7001160665,2017
"PRT",20293340.380264327,173894.80786366633,37204457.363817915,2017
"PRY",30314675.073616147,360058.40725557896,55576904.30162962,2017
"PSE",159.30566706049717,1.7029687807758767,292.06038961091144,2017
"ROU",3183515.020542004,19187.03312095061,5836444.20432701,2017
"RUS",492051297.38748,5288940.641140023,902094045.2103813,2017
"RWA",341999.89072185964,2728.8183060839165,626999.7996567427,2017
"SDN",7765.674799481849,74.64733217464972,14237.070465716713,2017
"SEN",38764.331645659804,391.79548266333217,71067.94135037635,2017
"SGP",36120.99092725008,262.650347205745,66221.81669995846,2017
"SLB",5822516.607618375,19761.385800830518,10674613.780633686,2017
"SLE",27897116.662943773,232752.74797355753,51144713.8820636,2017
"SLV",800346.6132421177,4745.6342647918555,1467302.1242772157,2017
"SMR",2.6746331846881075,0.05572152468100224,4.903494171928197,2017
"SOM",20590.70273394853,304.8967332901367,37749.62167890563,2017
"SRB",601247.8870636593,3570.64200893243,1102287.792950042,2017
"SSD",884269.8979730401,6856.227015177141,1621161.47961724,2017
"SUR",5777629.98500869,18018.47528430694,10592321.639182596,2017
"SVK",2647769.930369178,14213.008150311995,4854244.872343493,2017
"SVN",1010070.2563358892,4891.96253278201,1851795.4699491288,2017
"SWE",27205395.227389317,331217.2251394386,49876557.916880384,2017
"SWZ",1086262.7140838518,6376.503672443291,1991481.6424870614,2017
"SXM",483.02675677979244,4.54094752442357,885.5490540962861,2017
"SYR",241332.37862728952,2146.569603501704,442442.6941500309,2017
"TCA",2122.9076051242278,32.83492385399883,3891.997276061084,2017
"TCD",759682.9006985195,6765.138653660586,1392751.9846139536,2017
"TGO",733640.6031316986,7186.209751414162,1345007.7724081143,2017
"THA",42853741.21181711,196456.50627744145,78565192.22166468,2017
"TJK",11.088382257898138,0.12115387188803131,20.328700806146585,2017
"TKM",8.119284920485786,0.061047255041246515,14.885355687557274,2017
"TLS",318501.07340365445,1713.2432838811558,583918.6345733664,2017
"TTO",161884.97257167823,739.111029778854,296789.11638141004,2017
"TUN",1002535.4443214147,8525.83650322338,1837981.6479225936,2017
"TUR",3666643.035255579,33901.12336353707,6722178.897968557,2017
"TWN",491348.76875149633,2584.1205363105546,900806.0760444102,2017
"TZA",24763072.576035198,194875.8611089288,45398966.389397874,2017
"UGA",12187614.907198628,116902.45448787621,22343960.66319748,2017
"UKR",10839924.132368544,85860.91491728186,19873194.242675662,2017
"URY",1838516.6863227715,21859.347396054374,3370613.9249250786,2017
"USA",360991721.233468,2311358.0304299355,661818155.5946916,2017
"UZB",162.8874546710793,1.694133046729588,298.627000230312,2017
"VCT",6918.291194743094,30.798349996353707,12683.533857029006,2017
"VEN",29425330.35020918,166982.30201223085,53946438.975383446,2017
"VGB",40979.40554956348,229.3625617468005,75128.91017419973,2017
"VIR",213671.4554266863,1126.4251487649378,391731.0016155894,2017
"VNM",52615504.60840406,286940.2922371174,96461758.44874072,2017
"VUT",94727.22419135661,436.0919411216599,173666.57768415372,2017
"XAD",128.27016531770755,1.3348204528775283,235.16196974913052,2017
"XCA",653.7015598335561,6.909046848150877,1198.4528596948524,2017
"XKO",114542.08921555345,626.3621099615724,209993.83022851462,2017
"XNC",2606.4189691260826,27.65782827290063,4778.434776731152,2017
"ZAF",14772285.361384662,94055.92503460575,27082523.16253853,2017
"ZMB",22793875.22765796,162681.47358274733,41788771.250706255,2017
"ZWE",4298231.819860157,25978.30455489725,7880091.669743614,2017
"ABW",29.612139864902836,0.3006308860090975,54.288923085655185,2018
"AFG",3175.2073965020145,25.70584525389296,5821.213560253695,2018
"AGO",30383366.061684832,242552.49738954267,55702837.77975553,2018
"AIA",22.752222775955737,0.219474815132366,41.71240842258552,2018
"ALA",53596.68746971907,619.7066887722863,98260.59369448491,2018
"ALB",284478.63410785695,2048.7692281226796,521544.16253107105,2018
"AND",2875.779565343263,14.88821363374186,5272.26253646265,2018
"ARG",12268300.560961373,172958.09457700304,22491884.36176254,2018
"ARM",854.6658432498533,5.902521853209615,1566.8873792913978,2018
"ATG",16628.106720861088,162.81460598838885,30484.862321578657,2018
"AUS",26389533.273424752,251089.66400176982,48380811.00127872,2018
"AUT",5396508.9899978805,26310.092943692922,9893599.814996114,2018
"AZE",9148.400667717991,75.32863975561989,16772.06789081633,2018
"BDI",301298.7432655175,2874.575194787805,552381.0293201153,2018
"BEL",953690.1021922342,4630.60812314554,1748431.8540190968,2018
"BEN",210302.81483032156,1825.9708077702699,385555.1605222562,2018
"BES",34.454247394324774,0.44077927154409147,63.166120222928754,2018
"BGD",3826165.418115504,19342.8728489408,7014636.59987842,2018
"BGR",1397321.2817951627,9753.980071152004,2561755.6832911307,2018
"BHS",69242.24908185491,913.7490763704185,126944.123316734,2018
"BIH",490704.6409366505,2673.6708050934494,899625.1750505262,2018
"BLR",10293332.25472569,87446.57021166313,18871109.133663777,2018
"BLZ",1851877.4758059378,11163.666317543859,3395108.7056442183,2018
"BOL",49117153.44443654,301855.818060816,90048114.64813365,2018
"BRA",558269938.3561579,2948462.0802694215,1023494886.9862903,2018
"BRB",3317.413128228547,22.634244147337505,6081.924068419003,2018
"BRN",219659.5846595789,806.6344308343616,402709.23854256124,2018
"BTN",302174.7512819738,1240.0644895917803,553987.044016952,2018
"BWA",154.92577816598205,2.6249438728059644,284.0305933043004,2018
"CAF",6662584.020336323,40912.9930404673,12214737.370616596,2018
"CAN",191294790.12258646,2142937.3807325484,350707115.2247417,2018
"CHE",633674.1318874399,3134.3867746039523,1161735.908460306,2018
"CHL",9514275.614130126,76897.6400024729,17442838.62590524,2018
"CHN",92081104.95076135,569452.9735806237,168815359.0763957,2018
"CIV",43066820.78643635,324739.8777741534,78955838.10846664,2018
"CMR",25904711.247370936,120813.96433339974,47491970.620180055,2018
"COD",303587382.12739474,1373807.4122849796,556576867.2335571,2018
"COG",12624911.522583969,62697.90587473731,23145671.124737278,2018
"COL",78144228.7641306,352434.01027582935,143264419.4009061,2018
"COM",44822.08153891722,218.15903529946837,82173.81615468158,2018
"CPV",,10.856790303480276,,2018
"CRI",2337023.9105741875,12337.858868098934,4284543.836052676,2018
"CUB",1514818.8939568014,14955.103066696283,2777167.9722541375,2018
"CUW",55.89035964038474,0.7522238867333557,102.46565934070534,2018
"CYM",3287.4243575400055,42.38853785294402,6026.944655490012,2018
"CYP",3306.4093546391377,32.4503714341021,6061.750483505087,2018
"CZE",7896854.613721559,39206.38917974898,14477566.791822862,2018
"DEU",10396557.362815078,52237.22545555109,19060355.165160984,2018
"DMA",189244.94149760553,778.5652047958865,346949.0594122768,2018
"DNK",320016.10631121765,3161.625253420891,586696.194903899,2018
"DOM",1976822.8809933118,13970.428632400864,3624175.281821071,2018
"DZA",645260.8126372551,5763.9097364673435,1182978.156501634,2018
"ECU",10163956.82120737,38709.382732197024,18633920.838880174,2018
"EGY",4839.781005679241,62.73815149748243,8872.931843745275,2018
"ESP",17263657.93779428,119649.00225151007,31650039.552622847,2018
"EST",3758639.9153456013,40038.158930041805,6890839.844800267,2018
"ETH",3107141.5604613433,18894.243222750338,5696426.194179129,2018
"FIN",19665989.32806055,269954.79917346983,36054313.76811096,2018
"FJI",293025.2378113566,1366.9353631284246,537212.9359874871,2018
"FRA",12007521.389388366,69201.43579091554,22013789.213878673,2018
"GAB",6098671.972953759,26788.05632141584,11180898.617081892,2018
"GBR",4138093.2167270347,26251.466901839452,7586504.230666232,2018
"GEO",50670.08731705011,300.04915995904133,92895.16008125855,2018
"GGY",12.89283119222149,0.10072524368923039,23.636857185739398,2018
"GHA",20704938.017793793,151445.594927362,37959053.03262196,2018
"GIN",22166034.08981943,182895.35655219053,40637729.16466896,2018
"GLP",17317.78484700888,100.89858279940725,31749.272219516293,2018
"GMB",512.7386975826664,6.145941941323457,940.0209455682216,2018
"GNB",1664590.0723737725,14394.17075915083,3051748.4660185827,2018
"GNQ",1899252.576694257,7823.437087446227,3481963.057272803,2018
"GRC",680502.2796413796,7122.192617681657,1247587.5126758623,2018
"GRD",22642.435890615117,109.8081575814516,41511.13246612771,2018
"GTM",11985386.875139792,71160.90213539003,21973209.27108963,2018
"GUF",1139425.1980350632,3738.711203704336,2088946.196397616,2018
"GUY",3088399.6081193946,11760.82237851004,5662065.948218889,2018
"HKG",26351.58836070043,156.17948805265877,48311.24532795079,2018
"HND",14291115.586206041,76254.10503904267,26200378.574711088,2018
"HRV",1433203.5229877522,8285.340237986613,2627539.7921442124,2018
"HTI",609453.2794956024,4131.551804990743,1117331.0124086046,2018
"HUN",1849829.401575133,13798.7810366163,3391353.902887743,2018
"IDN",261652319.9990871,1218732.5160552317,479695919.99832654,2018
